Sampling year;Date in;Date out;Station code;Station name;Season;Weeks;Latitude;Longitude;Station Description;Rational;Minilog ID;Minilog Lost;Collector ID;Collector Type;Surface ID;Num_collecteur;C intestinalis % cover;B schlosseri % cover;B schlosseri Color Morph;B violaceus % cover;B violaceus Color Morph;S clava % cover;D vexillum % cover;D listerianum % cover;A aspersa % cover;M membranacea % cover;C mutica % cover;C Pallasiana % cover;Molgula spp. % cover;Schizoporella spp. % cover;Other species;Comments Fauna;Sample Date;Sample time;Prob Depth;Data Prob;Temperture C;Sal ppt;O2 percent;O2 mg-l;SpCond - mS;Spc - mS;pH;pHmV;Chl ug-l;Sampler;Affiliation;Contact;Num_collecteur;Comments;Ech_genetique
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;5;Petri Dish;1;IM-18-038PE1;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-038PE1;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;5;Petri Dish;2;IM-18-038PE2;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-038PE2;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;5;Petri Dish;3;IM-18-038PE3;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-038PE3;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;5;Plate;1;IM-18-038PL;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-038PL;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;6;Petri Dish;1;IM-18-039PE1;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-039PE1;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;6;Petri Dish;2;IM-18-039PE2;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-039PE2;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;6;Petri Dish;3;IM-18-039PE3;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-039PE3;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;6;Plate;1;IM-18-039PL;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-039PL;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;7;Petri Dish;1;IM-18-040PE1;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-040PE1;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;7;Petri Dish;2;IM-18-040PE2;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-040PE2;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;7;Petri Dish;3;IM-18-040PE3;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-040PE3;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;7;Plate;1;IM-18-040PL;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-040PL;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;8;Petri Dish;1;IM-18-041PE1;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-041PE1;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;8;Petri Dish;2;IM-18-041PE2;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-041PE2;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;8;Petri Dish;3;IM-18-041PE3;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-041PE3;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;8;Plate;1;IM-18-041PL;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-041PL;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;9;Petri Dish;1;IM-18-042PE1;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-042PE1;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;9;Petri Dish;2;IM-18-042PE2;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-042PE2;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;9;Petri Dish;3;IM-18-042PE3;0;0;;0;;0;0;0;0;0;0;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-042PE3;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;9;Plate;1;IM-18-042PL;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-042PL;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;10;Petri Dish;1;IM-18-043PE1;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-043PE1;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;10;Petri Dish;2;IM-18-043PE2;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-043PE2;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;10;Petri Dish;3;IM-18-043PE3;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-043PE3;;
2018;2018-05-30;2018-10-11;IM-11;Lagune de Havre-aux-Maisons;Full;19.1428571428571;47.4151;-61.82713;Site aquicole;Site aquicole;1278338;No;10;Plate;1;IM-18-043PL;0;0;;0;;0;0;0;0;0;1;;;;;;2018-10-11;0.479166666666667;1;NA;10.5;28.8;NA;NA;NA;NA;NA;NA;NA;Merinov;Îles-de-la-Madeleine;Isabelle Berube;IM-18-043PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;1;Petri Dish;1;IM-18-078PE1;0;3;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-078PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;1;Petri Dish;2;IM-18-078PE2;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-078PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;1;Petri Dish;3;IM-18-078PE3;0;4;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-078PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;1;Plate;1;IM-18-078PL;0;4;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-078PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;2;Petri Dish;1;IM-18-079PE1;0;1;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-079PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;2;Petri Dish;2;IM-18-079PE2;0;5;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-079PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;2;Petri Dish;3;IM-18-079PE3;0;2;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-079PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;2;Plate;1;IM-18-079PL;0;3;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-079PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;3;Petri Dish;1;IM-18-080PE1;0;3;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-080PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;3;Petri Dish;2;IM-18-080PE2;0;3;;2;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-080PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;3;Petri Dish;3;IM-18-080PE3;0;1;;3;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-080PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;3;Plate;1;IM-18-080PL;0;1;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-080PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;4;Petri Dish;1;IM-18-081PE1;0;1;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-081PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;4;Petri Dish;2;IM-18-081PE2;0;3;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-081PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;4;Petri Dish;3;IM-18-081PE3;0;3;;2;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-081PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;4;Plate;1;IM-18-081PL;0;1;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-081PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;5;Petri Dish;1;IM-18-074PE1;0;4;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-074PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;5;Petri Dish;2;IM-18-074PE2;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-074PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;5;Petri Dish;3;IM-18-074PE3;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-074PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;5;Plate;1;IM-18-074PL;0;3;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-074PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;6;Petri Dish;1;IM-18-075PE1;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-075PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;6;Petri Dish;2;IM-18-075PE2;0;3;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-075PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;6;Petri Dish;3;IM-18-075PE3;0;4;;0;;0;0;0;0;0;0;1;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-075PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;6;Plate;1;IM-18-075PL;0;2;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-075PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;7;Petri Dish;1;IM-18-076PE1;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-076PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;7;Petri Dish;2;IM-18-076PE2;0;3;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-076PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;7;Petri Dish;3;IM-18-076PE3;0;2;;1;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-076PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;7;Plate;1;IM-18-076PL;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-076PL;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;8;Petri Dish;1;IM-18-077PE1;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-077PE1;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;8;Petri Dish;2;IM-18-077PE2;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-077PE2;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;8;Petri Dish;3;IM-18-077PE3;0;4;;1;;0;0;0;0;0;0;1;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-077PE3;;
2018;2018-05-24;2018-10-12;IM-16;Quai de Pointe-Basse;Full;20.1428571428571;47.389966;-61.789866;Quais flottants;Quais flottants;20087072;No;8;Plate;1;IM-18-077PL;0;4;;0;;0;0;0;0;0;0;;;;;;2018-10-12;0.375;1;3210;10;28.9;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;IM-18-077PL;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;1;Petri Dish;1;GA-18-011PE1;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-011PE1;Date in estimee avec le hobo car non notee par Eric Bujold;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;1;Petri Dish;2;GA-18-011PE2;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-011PE2;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;1;Petri Dish;3;GA-18-011PE3;0;0;;0;;0;0;0;0;0;0;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-011PE3;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;1;Plate;1;GA-18-011PL;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-011PL;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;2;Petri Dish;1;GA-18-012PE1;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-012PE1;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;2;Petri Dish;2;GA-18-012PE2;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-012PE2;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;2;Petri Dish;3;GA-18-012PE3;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-012PE3;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;2;Plate;1;GA-18-012PL;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-012PL;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;3;Petri Dish;1;GA-18-013PE1;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-013PE1;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;3;Petri Dish;2;GA-18-013PE2;0;0;;0;;0;0;0;0;0;1;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-013PE2;;
2018;2018-06-08;2018-11-01;GA-7;Cascapédia;Full;20.8571428571429;48.1099;-66.0188;Site aquicole;Site aquicole;20087095;No;3;Petri Dish;3;GA-18-013PE3;0;0;;0;;0;0;0;0;0;0;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DFO_Qc;IML;Isabelle Berube;GA-18-013PE3;;
